الترتيب,الرمز,الاسم,القطاع,السعر,التغير_20يوم_%,RSI14,الدرجة,التصنيف,تجميع_ذكي,سيولة_ذكية,تشبع_بيع_وارتداد,اختراق_فني,بنية_الاتجاه,عقوبة_تصريف,أسباب_الاختيار
19,7211,عزم,التطبيقات وخدمات التقنية,27.7,22.4,68.3,33.5,👀 متابعة,17.6,1.0,5.0,0.0,10.0,0.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
20,4330,الرياض ريت,الصناديق العقارية المتداولة,4.51,-6.8,22.6,33.3,👀 متابعة,20.4,4.3,8.6,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | ⏳ تشبع بيع واضح: RSI عند 23 (بانتظار تأكيد الارتداد) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
21,2223,لوبريف,المواد الأساسية,131.6,-4.3,46.4,33.2,👀 متابعة,17.8,15.3,0.0,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.22) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.9x
22,2283,المطاحن الأولى,إنتاج الأغذية,52.0,-2.2,49.0,32.5,👀 متابعة,15.3,12.2,5.0,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.12) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.8x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
23,2282,نقي,إنتاج الأغذية,58.0,4.1,54.9,32.4,👀 متابعة,5.4,12.0,0.0,5.0,10.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 3.2x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
24,4030,البحري,الطاقة,34.5,6.9,49.9,31.9,👀 متابعة,16.7,10.2,0.0,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.25) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.6x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
25,2030,المصافي,الطاقة,57.05,11.5,64.3,31.5,⚠️ تصريف/توزيع,6.0,18.3,0.0,5.0,10.0,7.8,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.8x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.09) رغم ارتفاع السعر مؤخراً
26,4339,دراية ريت,الصناديق العقارية المتداولة,5.27,0.8,45.4,31.2,👀 متابعة,4.2,12.1,5.0,10.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.9x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة
27,6014,الآمار,الخدمات الاستهلاكية,40.52,-4.1,41.7,30.5,⚠️ تصريف/توزيع,30.0,0.0,5.5,0.0,5.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.21) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.2x) - ضغط بيعي
28,1321,أنابيب الشرق,المواد الأساسية,203.9,7.3,56.7,28.9,👀 متابعة,14.5,4.4,0.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.11) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
29,7203,علم,التطبيقات وخدمات التقنية,617.0,3.8,47.1,28.8,👀 متابعة,11.7,7.1,5.0,5.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
30,1830,لجام للرياضة,الخدمات الاستهلاكية,79.15,-0.8,47.7,28.1,👀 متابعة,5.9,12.2,5.0,0.0,5.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.5x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
31,7010,اس تي سي,الاتصالات,43.8,0.2,48.7,27.9,👀 متابعة,17.9,0.7,5.0,0.0,5.0,0.7,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.22) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
32,4145,أو جي سي,السلع الرأسمالية,25.1,6.8,53.5,27.4,👀 متابعة,13.8,0.9,5.0,0.0,10.0,2.2,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
33,3040,أسمنت القصيم,المواد الأساسية,45.12,1.5,50.8,26.7,👀 متابعة,11.9,9.8,0.0,0.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
34,4310,مدينة المعرفة,إدارة وتطوير العقارات,18.35,5.3,50.4,25.4,📦 تجميع هادئ,18.0,2.1,0.0,0.0,10.0,4.8,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.35) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
35,2180,فيبكو,المواد الأساسية,33.98,2.8,42.2,25.1,📦 تجميع هادئ,18.8,0.0,0.4,0.0,10.0,4.2,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.31) يدل على تجميع | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
36,4336,ملكية ريت,الصناديق العقارية المتداولة,4.48,0.0,43.4,24.8,⚠️ تصريف/توزيع,6.4,15.1,0.3,10.0,0.0,6.9,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.5x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.08) رغم ارتفاع السعر مؤخراً
37,2284,المطاحن الحديثة,إنتاج الأغذية,27.3,-0.4,37.9,24.2,⚠️ تصريف/توزيع,30.0,0.0,1.1,0.0,0.0,6.9,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.22) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.4x) - ضغط بيعي
38,4070,تهامة,الإعلام والترفيه,19.15,-2.1,39.4,24.2,⚠️ تصريف/توزيع,18.3,0.0,5.9,0.0,10.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.17) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.1x) - ضغط بيعي
39,4324,بنان,إدارة وتطوير العقارات,3.16,6.0,54.1,24.2,👀 متابعة,5.9,4.2,5.0,5.0,5.0,0.9,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.2x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
40,1810,سيرا,الخدمات الاستهلاكية,20.24,-3.3,36.2,22.6,⚠️ تصريف/توزيع,26.2,0.0,6.4,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.12) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.3x) - ضغط بيعي
41,3004,أسمنت الشمالية,المواد الأساسية,6.59,-0.2,43.9,22.5,📦 تجميع هادئ,27.7,0.0,0.2,0.0,0.0,5.4,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.23) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
42,3002,أسمنت نجران,المواد الأساسية,5.5,2.4,44.4,22.4,👀 متابعة,12.4,9.9,0.1,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.6x خلال 10 جلسات
43,4016,أفالون فارما,الأدوية,63.55,7.2,46.3,22.3,⚠️ تصريف/توزيع,19.6,0.0,0.0,0.0,10.0,7.4,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.45) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.4x) - ضغط بيعي
44,2080,الغاز,المرافق العامة,61.05,0.9,38.7,21.7,👀 متابعة,17.1,0.3,1.0,5.0,0.0,1.7,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
45,4140,صادرات,السلع الرأسمالية,2.27,-2.2,47.4,21.5,👀 متابعة,0.0,16.5,5.0,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.2x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
46,6015,أمريكانا للمطاعم,الخدمات الاستهلاكية,2.44,-0.8,56.0,21.0,👀 متابعة,2.1,3.9,5.0,0.0,10.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
47,4050,ساسكو,تجزئة السلع الكمالية,42.5,4.0,49.1,20.9,👀 متابعة,10.5,5.5,0.0,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
48,1183,سهل,الخدمات المالية,13.89,-2.5,32.4,20.6,👀 متابعة,1.6,12.0,7.0,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.0x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
49,2381,الحفر العربية,الطاقة,93.0,6.4,51.3,20.0,👀 متابعة,11.2,3.9,0.0,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
50,4292,عطاء,الخدمات الاستهلاكية,42.76,-4.9,43.2,19.3,📦 تجميع هادئ,18.5,1.7,0.7,0.0,0.0,1.6,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.12) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
51,3091,أسمنت الجوف,المواد الأساسية,4.81,-2.0,34.3,19.0,👀 متابعة,12.7,2.0,6.7,0.0,0.0,2.4,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.15) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
52,4081,النايفات,الخدمات المالية,9.9,0.2,45.0,18.9,👀 متابعة,5.3,3.6,5.0,0.0,5.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
53,6012,ريدان,الخدمات الاستهلاكية,16.28,-3.1,53.5,18.8,👀 متابعة,0.0,8.8,0.0,0.0,10.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
54,4051,باعظيم,تجزئة السلع الكمالية,5.39,-1.5,36.9,18.7,👀 متابعة,5.6,6.8,6.3,0.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
55,2100,وفرة,إنتاج الأغذية,21.6,2.0,48.2,18.6,👀 متابعة,13.6,4.9,0.0,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.07) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت)
56,4348,الخبير ريت,الصناديق العقارية المتداولة,5.61,-0.5,41.0,18.4,👀 متابعة,0.0,0.0,6.6,15.0,0.0,3.2,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
57,7200,ام آي اس,التطبيقات وخدمات التقنية,302.0,3.8,52.9,17.9,👀 متابعة,5.0,2.9,0.0,0.0,10.0,0.0,📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
58,4061,أنعام القابضة,تجزئة وتوزيع السلع الاستهلاكية,12.04,2.1,49.4,17.8,👀 متابعة,0.6,2.1,5.0,0.0,10.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
59,4350,الإستثمار ريت,الصناديق العقارية المتداولة,6.71,-1.9,36.8,17.8,⚠️ تصريف/توزيع,13.4,6.2,8.3,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.17) يدل على تجميع | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x | 🔄 ارتداد من تشبع بيع: RSI عند 37 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.2x) - ضغط بيعي
60,4192,السيف غاليري,تجزئة السلع الكمالية,6.18,-5.6,26.7,17.8,⚠️ تصريف/توزيع,11.5,3.9,12.3,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.13) يدل على تجميع | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 🔄 ارتداد من تشبع بيع: RSI عند 27 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.2x) - ضغط بيعي
61,7202,سلوشنز,التطبيقات وخدمات التقنية,221.4,9.0,60.7,17.0,⚠️ تصريف/توزيع,0.0,12.0,5.0,10.0,5.0,15.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 3.4x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.32) رغم ارتفاع السعر مؤخراً
62,3092,أسمنت الرياض,المواد الأساسية,22.04,-2.2,34.2,15.7,👀 متابعة,1.6,7.4,6.7,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
