الترتيب,الرمز,الاسم,القطاع,السعر,التغير_20يوم_%,RSI14,الدرجة,التصنيف,تجميع_ذكي,سيولة_ذكية,تشبع_بيع_وارتداد,اختراق_فني,بنية_الاتجاه,عقوبة_تصريف,أسباب_الاختيار
18,7211,عزم,التطبيقات وخدمات التقنية,27.3,8.1,60.5,26.3,👀 متابعة,11.4,0.7,5.0,0.0,10.0,0.8,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
19,2223,لوبريف,المواد الأساسية,132.2,-1.8,46.8,25.6,👀 متابعة,17.1,8.5,0.0,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.15) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات
20,4017,فقيه الطبية,الرعاية الصحية,36.48,-3.6,44.1,25.6,👀 متابعة,12.5,7.7,0.4,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
21,1212,أسترا الصناعية,السلع الرأسمالية,130.1,-6.2,40.1,25.1,👀 متابعة,7.7,16.6,0.8,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.5x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x
22,2287,إنتاج,إنتاج الأغذية,21.9,-6.3,44.1,23.9,👀 متابعة,0.0,13.5,0.4,10.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.5x | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد)
23,1303,الصناعات الكهربائية,السلع الرأسمالية,15.23,-1.6,49.4,23.5,👀 متابعة,6.4,12.1,0.0,0.0,5.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
24,4014,دار المعدات,الرعاية الصحية,27.58,-2.5,49.9,22.8,👀 متابعة,2.8,20.0,0.0,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 3.0x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.5x
25,4015,جمجوم فارما,الأدوية,129.9,-7.9,35.3,21.3,👀 متابعة,1.3,13.4,6.6,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
26,4016,أفالون فارما,الأدوية,64.2,1.2,49.1,20.7,👀 متابعة,15.0,0.0,0.0,0.0,10.0,4.3,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.43) يدل على تجميع | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
27,2140,أيان,الرعاية الصحية,9.0,-8.5,42.8,20.4,👀 متابعة,3.8,10.7,5.9,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.9x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
28,4310,مدينة المعرفة,إدارة وتطوير العقارات,20.05,7.2,62.7,19.9,👀 متابعة,15.0,0.0,0.0,0.0,10.0,5.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.24) يدل على تجميع | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
29,2286,المطاحن الرابعة,إنتاج الأغذية,3.81,-4.3,27.9,19.1,👀 متابعة,15.0,1.0,7.7,0.0,0.0,4.6,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.29) يدل على تجميع | ⏳ تشبع بيع واضح: RSI عند 28 (بانتظار تأكيد الارتداد) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
30,3007,الواحة,المواد الأساسية,2.58,-9.5,37.0,18.5,👀 متابعة,0.0,10.3,8.2,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 🔄 ارتداد من تشبع بيع: RSI عند 37 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
31,4050,ساسكو,تجزئة السلع الكمالية,41.02,-4.0,42.3,18.1,📦 تجميع هادئ,18.8,0.4,0.4,0.0,0.0,1.5,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.20) يدل على تجميع | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
32,1831,مهارة,الخدمات التجارية والمهنية,4.3,-8.1,28.5,18.0,👀 متابعة,0.0,1.6,7.6,10.0,0.0,1.2,⏳ تشبع بيع واضح: RSI عند 28 (بانتظار تأكيد الارتداد) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
33,4190,جرير,تجزئة السلع الكمالية,16.22,-4.9,44.4,18.0,👀 متابعة,0.0,7.9,0.1,10.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد)
34,4003,إكسترا,تجزئة السلع الكمالية,64.0,-3.4,38.5,18.0,⚠️ تصريف/توزيع,27.0,0.0,1.0,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.14) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.1x) - ضغط بيعي
35,3005,أسمنت أم القرى,المواد الأساسية,11.33,-9.5,29.6,17.9,🔄 ارتداد من تشبع بيع,0.0,6.7,11.2,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 🔄 ارتداد من تشبع بيع: RSI عند 30 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
36,2083,مرافق,المرافق العامة,42.64,-1.4,47.2,17.7,👀 متابعة,12.0,0.0,0.0,0.0,10.0,4.3,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.14) يدل على تجميع | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
37,2381,الحفر العربية,الطاقة,91.9,-1.4,46.2,17.6,👀 متابعة,5.9,1.7,5.0,0.0,5.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
38,2270,سدافكو,إنتاج الأغذية,190.0,-7.3,25.8,17.3,👀 متابعة,7.7,6.5,3.1,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | ⏳ تشبع بيع واضح: RSI عند 26 (بانتظار تأكيد الارتداد)
39,7200,ام آي اس,التطبيقات وخدمات التقنية,294.8,-5.3,48.7,17.1,👀 متابعة,2.6,4.5,0.0,0.0,10.0,0.0,📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
40,4142,كابلات الرياض,السلع الرأسمالية,105.6,-0.4,46.0,17.1,👀 متابعة,2.7,14.5,0.0,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.7x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x
41,2050,مجموعة صافولا,إنتاج الأغذية,25.2,-3.7,41.6,16.4,👀 متابعة,14.1,0.0,6.4,0.0,0.0,4.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.18) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
42,4340,الراجحي ريت,الصناديق العقارية المتداولة,7.79,-0.6,40.5,16.2,👀 متابعة,9.5,2.1,6.8,0.0,0.0,2.2,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
43,2130,صدق,السلع طويلة الأجل,15.44,-4.9,37.3,16.1,👀 متابعة,5.2,4.7,6.2,0.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
44,1835,تمكين,الخدمات التجارية والمهنية,44.1,-7.5,31.5,15.5,👀 متابعة,19.1,0.0,2.2,0.0,0.0,5.7,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.27) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
45,4350,الإستثمار ريت,الصناديق العقارية المتداولة,6.66,-2.8,35.5,15.1,⚠️ تصريف/توزيع,15.0,1.3,8.8,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.30) يدل على تجميع | 🔄 ارتداد من تشبع بيع: RSI عند 36 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.1x) - ضغط بيعي
46,2030,المصافي,الطاقة,54.4,7.4,52.3,14.9,👀 متابعة,3.4,1.5,0.0,0.0,10.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
47,1323,يو سي آي سي,المواد الأساسية,25.28,-7.9,32.6,14.7,👀 متابعة,0.0,12.7,2.0,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x
48,4144,رؤوم,السلع الرأسمالية,72.4,-1.8,39.1,14.5,👀 متابعة,11.0,2.5,0.9,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.06) يدل على تجميع
49,4161,بن داود,تجزئة وتوزيع السلع الاستهلاكية,4.66,-0.9,54.7,14.3,⚠️ تصريف/توزيع,0.0,18.4,5.0,0.0,5.0,14.1,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.5x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.19) رغم ارتفاع السعر مؤخراً
50,7202,سلوشنز,التطبيقات وخدمات التقنية,218.7,3.2,53.4,14.3,⚠️ تصريف/توزيع,2.3,12.0,5.0,5.0,5.0,15.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.5x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.30) رغم ارتفاع السعر مؤخراً
51,4320,الأندلس,إدارة وتطوير العقارات,14.02,-7.0,40.2,14.1,👀 متابعة,0.0,12.2,1.9,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.8x
52,4346,ميفك ريت,الصناديق العقارية المتداولة,3.2,-3.9,23.8,14.0,⚠️ تصريف/توزيع,15.0,0.6,8.4,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.43) يدل على تجميع | ⏳ تشبع بيع واضح: RSI عند 24 (بانتظار تأكيد الارتداد) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.1x) - ضغط بيعي
53,4090,طيبة,إدارة وتطوير العقارات,18.01,-4.2,40.6,14.0,👀 متابعة,7.5,5.7,0.7,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.05) يدل على تجميع
54,4100,مكة,إدارة وتطوير العقارات,75.4,-9.4,33.8,13.9,👀 متابعة,15.0,3.0,1.8,0.0,0.0,5.9,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.32) يدل على تجميع | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
55,4008,ساكو,تجزئة السلع الكمالية,17.76,-15.4,26.7,13.6,👀 متابعة,0.0,6.3,7.3,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 🔄 ارتداد من تشبع بيع: RSI عند 27 ويتجه للصعود
56,2020,سابك للمغذيات الزراعية,المواد الأساسية,123.6,-4.9,43.8,13.5,👀 متابعة,5.5,7.8,0.2,0.0,0.0,0.0,لا توجد إشارات
57,4061,أنعام القابضة,تجزئة وتوزيع السلع الاستهلاكية,12.04,-1.1,49.7,13.3,👀 متابعة,0.0,3.3,0.0,0.0,10.0,0.0,📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
58,4192,السيف غاليري,تجزئة السلع الكمالية,6.12,-6.7,28.8,13.3,👀 متابعة,11.6,0.5,2.6,0.0,0.0,1.4,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.13) يدل على تجميع | ⏳ تشبع بيع واضح: RSI عند 29 (بانتظار تأكيد الارتداد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
59,6015,أمريكانا للمطاعم,الخدمات الاستهلاكية,2.37,0.0,44.5,13.3,⚠️ تصريف/توزيع,5.9,0.0,5.1,0.0,10.0,7.7,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.4x) - ضغط بيعي
60,1321,أنابيب الشرق,المواد الأساسية,203.2,7.8,50.1,13.0,⚠️ تصريف/توزيع,8.8,2.9,0.0,5.0,5.0,8.8,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.06) يدل على تجميع | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.3x) - ضغط بيعي
61,7040,قو للاتصالات,الاتصالات,84.8,-6.7,45.5,13.0,👀 متابعة,0.0,3.0,0.0,10.0,0.0,0.0,📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد)
62,2160,أميانتيت,السلع الرأسمالية,11.98,-9.7,37.0,12.8,👀 متابعة,0.0,9.6,3.2,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 🔄 ارتداد من تشبع بيع: RSI عند 37 ويتجه للصعود
63,2001,كيمانول,المواد الأساسية,26.62,-16.8,36.0,12.4,👀 متابعة,0.0,3.8,8.6,0.0,0.0,0.0,🔄 ارتداد من تشبع بيع: RSI عند 36 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
64,7020,اتحاد اتصالات,الاتصالات,64.15,-4.9,46.6,11.6,👀 متابعة,0.0,1.6,0.0,0.0,10.0,0.0,📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
65,2200,أنابيب,المواد الأساسية,5.47,4.0,52.4,11.6,👀 متابعة,1.9,1.2,5.0,0.0,5.0,1.5,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
66,4140,صادرات,السلع الرأسمالية,2.25,-2.2,45.0,11.5,⚠️ تصريف/توزيع,1.1,13.9,0.0,5.0,0.0,8.5,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.5x خلال 10 جلسات | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.10) رغم ارتفاع السعر مؤخراً
67,4335,مشاركة ريت,الصناديق العقارية المتداولة,3.2,-7.2,28.6,11.1,⚠️ تصريف/توزيع,1.6,8.0,11.6,0.0,0.0,10.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.3x | 🔄 ارتداد من تشبع بيع: RSI عند 29 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.1x) - ضغط بيعي
68,4145,أو جي سي,السلع الرأسمالية,24.5,-0.2,45.4,10.6,👀 متابعة,11.2,0.0,5.0,0.0,0.0,5.6,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
69,1202,مبكو,المواد الأساسية,16.87,-10.9,35.7,10.1,👀 متابعة,0.0,1.4,8.7,0.0,0.0,0.0,🔄 ارتداد من تشبع بيع: RSI عند 36 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
70,4331,الجزيرة ريت,الصناديق العقارية المتداولة,11.06,-1.7,46.2,9.8,👀 متابعة,2.5,7.3,0.0,0.0,0.0,0.0,لا توجد إشارات
