الترتيب,الرمز,الاسم,القطاع,السعر,التغير_20يوم_%,RSI14,الدرجة,التصنيف,تجميع_ذكي,سيولة_ذكية,تشبع_بيع_وارتداد,اختراق_فني,بنية_الاتجاه,عقوبة_تصريف,أسباب_الاختيار
11,4324,بنان,إدارة وتطوير العقارات,3.1,2.3,50.0,38.3,📦 تجميع هادئ,20.2,8.0,0.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.23) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
12,1835,تمكين,الخدمات التجارية والمهنية,45.08,-4.0,31.8,35.4,📦 تجميع هادئ,30.0,0.2,7.1,0.0,0.0,1.9,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.28) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
13,7211,عزم,التطبيقات وخدمات التقنية,26.7,13.8,56.1,34.5,👀 متابعة,17.6,1.8,5.0,0.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.12) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
14,2083,مرافق,المرافق العامة,42.8,3.8,47.7,34.2,👀 متابعة,13.0,6.3,5.0,0.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.12) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.2x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
15,4081,النايفات,الخدمات المالية,9.64,-3.1,35.2,33.8,👀 متابعة,15.3,12.0,6.6,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.7x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
16,2070,الدوائية,الأدوية,31.86,1.6,57.7,33.2,👀 متابعة,4.9,13.3,5.0,0.0,10.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.8x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
17,7201,بحر العرب,التطبيقات وخدمات التقنية,3.54,0.9,42.0,32.8,📦 تجميع هادئ,24.3,0.2,0.5,0.0,10.0,2.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
18,4140,صادرات,السلع الرأسمالية,2.26,-2.6,46.4,32.0,👀 متابعة,0.0,17.0,5.0,10.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.3x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد)
19,2180,فيبكو,المواد الأساسية,34.28,2.9,45.4,31.5,👀 متابعة,18.0,3.5,0.0,0.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.28) يدل على تجميع | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
20,4017,فقيه الطبية,الرعاية الصحية,36.24,3.2,41.4,31.3,👀 متابعة,16.0,9.7,0.6,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.13) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.6x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
21,4050,ساسكو,تجزئة السلع الكمالية,42.28,-2.5,47.2,31.1,👀 متابعة,17.3,8.8,0.0,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.17) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
22,1321,أنابيب الشرق,المواد الأساسية,214.0,13.9,68.0,29.5,👀 متابعة,14.4,0.9,0.0,10.0,5.0,0.8,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
23,2270,سدافكو,إنتاج الأغذية,199.5,0.5,38.1,28.6,👀 متابعة,16.2,6.3,6.1,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.2x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
24,2283,المطاحن الأولى,إنتاج الأغذية,50.95,-4.0,40.9,27.7,👀 متابعة,12.9,9.2,5.7,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.11) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
25,3002,أسمنت نجران,المواد الأساسية,5.4,-2.4,39.5,27.2,👀 متابعة,14.3,12.0,0.9,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.13) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.9x خلال 10 جلسات
26,2190,سيسكو القابضة,النقل,37.76,1.0,52.4,26.3,👀 متابعة,17.2,0.0,5.0,0.0,10.0,5.9,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.20) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
27,4145,أو جي سي,السلع الرأسمالية,24.66,0.7,47.5,26.2,👀 متابعة,14.7,1.5,0.0,0.0,10.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
28,4292,عطاء,الخدمات الاستهلاكية,40.98,-6.0,37.3,26.1,📦 تجميع هادئ,18.9,4.2,3.1,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🔄 ارتداد من تشبع بيع: RSI عند 37 ويتجه للصعود
29,2284,المطاحن الحديثة,إنتاج الأغذية,26.94,-1.7,32.9,26.0,📦 تجميع هادئ,30.0,0.0,1.9,0.0,0.0,6.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.23) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
30,4051,باعظيم,تجزئة السلع الكمالية,5.33,-3.4,32.8,25.9,👀 متابعة,10.3,8.7,7.0,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
31,4142,كابلات الرياض,السلع الرأسمالية,110.9,4.9,60.6,24.9,⚠️ تصريف/توزيع,0.0,13.0,5.0,16.8,5.0,14.8,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.7x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 🚀 اختراق فني: إغلاق فوق أعلى قمة لـ20 جلسة بحجم 1.6x المتوسط | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.20) رغم ارتفاع السعر مؤخراً
32,2286,المطاحن الرابعة,إنتاج الأغذية,3.86,-3.7,30.2,24.7,👀 متابعة,15.0,3.0,7.4,0.0,0.0,0.7,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.34) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
33,2170,اللجين,المواد الأساسية,26.72,-1.8,43.3,22.9,👀 متابعة,5.8,11.8,5.3,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.7x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
34,3040,أسمنت القصيم,المواد الأساسية,45.0,0.2,47.7,22.9,👀 متابعة,13.4,4.5,0.0,0.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.2x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
35,7203,علم,التطبيقات وخدمات التقنية,603.0,-0.7,40.8,22.6,👀 متابعة,9.8,2.1,5.7,5.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
36,1834,سماسكو,الخدمات التجارية والمهنية,5.57,-5.1,36.6,22.3,👀 متابعة,14.1,6.9,1.3,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.16) يدل على تجميع
37,4335,مشاركة ريت,الصناديق العقارية المتداولة,3.17,-7.8,20.0,22.0,⚠️ تصريف/توزيع,15.0,8.0,9.0,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.23) يدل على تجميع | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.9x | ⏳ تشبع بيع واضح: RSI عند 20 (بانتظار تأكيد الارتداد) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.2x) - ضغط بيعي
38,4019,اس ام سي للرعاية الصحية,الرعاية الصحية,16.15,0.3,51.1,21.7,👀 متابعة,9.1,2.6,5.0,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
39,4020,العقارية,إدارة وتطوير العقارات,15.16,-5.3,42.3,21.4,👀 متابعة,0.0,16.0,0.4,5.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.9x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x
40,4013,سليمان الحبيب,الرعاية الصحية,230.0,-3.3,44.8,20.9,👀 متابعة,0.0,5.8,5.0,0.0,10.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
41,4310,مدينة المعرفة,إدارة وتطوير العقارات,19.7,9.0,60.3,20.7,⚠️ تصريف/توزيع,17.6,3.1,0.0,0.0,10.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.30) يدل على تجميع | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.3x) - ضغط بيعي
42,4016,أفالون فارما,الأدوية,64.3,4.6,49.6,20.5,⚠️ تصريف/توزيع,18.5,0.0,0.0,0.0,10.0,8.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.44) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.4x) - ضغط بيعي
43,6015,أمريكانا للمطاعم,الخدمات الاستهلاكية,2.41,-0.8,51.0,20.3,👀 متابعة,3.4,1.9,5.0,0.0,10.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
44,4070,تهامة,الإعلام والترفيه,19.2,-7.0,39.2,19.5,⚠️ تصريف/توزيع,13.6,0.0,5.9,0.0,10.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.17) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.1x) - ضغط بيعي
45,4144,رؤوم,السلع الرأسمالية,76.0,4.5,49.5,19.5,👀 متابعة,13.5,1.7,0.0,0.0,10.0,5.7,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
46,2030,المصافي,الطاقة,55.0,7.4,55.1,19.2,⚠️ تصريف/توزيع,6.0,9.5,0.0,5.0,10.0,11.3,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.14) رغم ارتفاع السعر مؤخراً
47,4192,السيف غاليري,تجزئة السلع الكمالية,6.15,-5.8,26.7,19.0,⚠️ تصريف/توزيع,11.9,4.8,12.3,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.14) يدل على تجميع | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 🔄 ارتداد من تشبع بيع: RSI عند 27 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.3x) - ضغط بيعي
48,6018,الأندية للرياضة,الخدمات الاستهلاكية,8.14,-2.6,50.7,19.0,👀 متابعة,0.2,3.8,5.0,0.0,10.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
49,4340,الراجحي ريت,الصناديق العقارية المتداولة,7.77,-1.8,36.0,18.2,👀 متابعة,10.2,1.5,6.4,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
50,6014,الآمار,الخدمات الاستهلاكية,40.18,-4.4,38.3,17.9,⚠️ تصريف/توزيع,21.9,0.0,6.1,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.15) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.1x) - ضغط بيعي
51,6012,ريدان,الخدمات الاستهلاكية,16.01,-7.1,50.9,17.7,👀 متابعة,0.0,7.7,0.0,0.0,10.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
52,7010,اس تي سي,الاتصالات,43.62,-1.2,45.5,17.6,👀 متابعة,14.5,0.2,5.0,0.0,0.0,2.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.18) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
53,1303,الصناعات الكهربائية,السلع الرأسمالية,15.8,4.9,58.4,17.5,👀 متابعة,2.5,10.2,0.0,5.0,5.0,5.1,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.05) رغم ارتفاع السعر مؤخراً
54,7200,ام آي اس,التطبيقات وخدمات التقنية,295.6,-1.8,48.6,17.2,👀 متابعة,4.1,3.1,0.0,0.0,10.0,0.0,📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
55,1830,لجام للرياضة,الخدمات الاستهلاكية,77.4,-3.6,42.2,17.2,👀 متابعة,6.2,5.6,5.4,0.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
56,7202,سلوشنز,التطبيقات وخدمات التقنية,221.6,8.4,61.2,17.0,⚠️ تصريف/توزيع,0.0,12.0,5.0,10.0,5.0,15.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.8x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.34) رغم ارتفاع السعر مؤخراً
57,4348,الخبير ريت,الصناديق العقارية المتداولة,5.59,-0.5,36.0,16.8,👀 متابعة,0.0,0.0,6.4,15.0,0.0,4.7,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
58,3091,أسمنت الجوف,المواد الأساسية,4.79,-2.6,33.6,16.2,👀 متابعة,10.4,2.0,6.8,0.0,0.0,3.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.11) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
59,4080,سناد القابضة,إنتاج الأغذية,7.88,-0.9,36.9,16.1,⚠️ تصريف/توزيع,24.8,0.0,1.3,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.16) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.3x) - ضغط بيعي
60,2381,الحفر العربية,الطاقة,92.9,6.9,50.3,16.0,👀 متابعة,8.8,2.2,0.0,0.0,5.0,0.0,📐 السعر أعلى من المتوسط المتحرك 50 يوم
61,2287,إنتاج,إنتاج الأغذية,21.29,-8.6,35.0,15.9,👀 متابعة,0.0,11.9,4.0,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.9x | 🔄 ارتداد من تشبع بيع: RSI عند 35 ويتجه للصعود
62,2110,الكابلات السعودية,السلع الرأسمالية,182.0,1.7,52.0,15.8,👀 متابعة,6.2,3.1,0.0,0.0,10.0,3.6,📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
63,1323,يو سي آي سي,المواد الأساسية,26.0,-6.4,39.2,15.4,👀 متابعة,0.0,8.1,7.3,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 🔄 ارتداد من تشبع بيع: RSI عند 39 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
64,3092,أسمنت الرياض,المواد الأساسية,21.99,-3.3,33.1,15.3,👀 متابعة,3.5,4.9,6.9,0.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
