الترتيب,الرمز,الاسم,القطاع,السعر,التغير_20يوم_%,RSI14,الدرجة,التصنيف,تجميع_ذكي,سيولة_ذكية,تشبع_بيع_وارتداد,اختراق_فني,بنية_الاتجاه,عقوبة_تصريف,أسباب_الاختيار
16,2270,سدافكو,إنتاج الأغذية,190.0,-7.2,25.8,29.8,👀 متابعة,13.4,8.4,8.1,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | ⏳ تشبع بيع واضح: RSI عند 26 (بانتظار تأكيد الارتداد) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
17,2283,المطاحن الأولى,إنتاج الأغذية,50.85,-4.9,40.0,27.9,👀 متابعة,10.1,12.0,5.8,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.07) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.8x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
18,4190,جرير,تجزئة السلع الكمالية,16.35,-4.6,46.7,27.4,👀 متابعة,0.0,12.4,5.0,10.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد)
19,4331,الجزيرة ريت,الصناديق العقارية المتداولة,11.45,1.3,58.3,25.6,👀 متابعة,3.5,12.4,0.0,5.0,10.0,5.3,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.7x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.05) رغم ارتفاع السعر مؤخراً
20,2286,المطاحن الرابعة,إنتاج الأغذية,3.85,-3.5,31.3,25.1,👀 متابعة,15.0,2.9,7.2,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.31) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
21,2287,إنتاج,إنتاج الأغذية,22.2,-5.3,46.9,24.7,👀 متابعة,0.0,14.7,0.0,10.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.5x | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد)
22,4081,النايفات,الخدمات المالية,9.7,-3.8,38.4,23.8,👀 متابعة,13.9,8.9,1.1,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات
23,2083,مرافق,المرافق العامة,42.9,-4.2,48.6,23.4,👀 متابعة,12.2,1.2,0.0,0.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.13) يدل على تجميع | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
24,4017,فقيه الطبية,الرعاية الصحية,36.3,0.4,42.1,23.3,👀 متابعة,13.8,4.0,0.5,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.11) يدل على تجميع | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
25,4324,بنان,إدارة وتطوير العقارات,3.15,4.3,52.6,23.3,📦 تجميع هادئ,22.3,0.0,0.0,0.0,5.0,3.9,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.18) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
26,1831,مهارة,الخدمات التجارية والمهنية,4.35,-7.4,31.1,22.7,🔄 ارتداد من تشبع بيع,0.0,2.9,10.6,10.0,0.0,0.8,🔄 ارتداد من تشبع بيع: RSI عند 31 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
27,2381,الحفر العربية,الطاقة,94.1,2.8,54.2,22.5,👀 متابعة,7.2,5.3,5.0,0.0,5.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
28,4016,أفالون فارما,الأدوية,64.35,3.6,49.8,21.7,👀 متابعة,15.7,0.0,0.0,0.0,10.0,4.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.44) يدل على تجميع | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
29,6015,أمريكانا للمطاعم,الخدمات الاستهلاكية,2.42,2.1,52.3,21.6,👀 متابعة,4.9,1.7,5.0,0.0,10.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
30,4050,ساسكو,تجزئة السلع الكمالية,41.96,-2.1,46.4,21.4,📦 تجميع هادئ,19.2,0.0,0.0,0.0,5.0,2.8,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.20) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
31,1212,أسترا الصناعية,السلع الرأسمالية,130.8,-6.1,41.6,21.1,👀 متابعة,4.9,15.6,0.5,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.1x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x
32,1835,تمكين,الخدمات التجارية والمهنية,45.48,-4.0,37.6,21.0,⚠️ تصريف/توزيع,24.2,0.0,3.0,0.0,0.0,6.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.28) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🔄 ارتداد من تشبع بيع: RSI عند 38 ويتجه للصعود | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
33,4014,دار المعدات,الرعاية الصحية,27.36,-3.4,47.2,20.9,👀 متابعة,0.9,20.0,0.0,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.7x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.4x
34,4145,أو جي سي,السلع الرأسمالية,24.71,0.9,47.9,20.8,⚠️ تصريف/توزيع,12.2,0.0,5.0,0.0,10.0,6.4,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.4x) - ضغط بيعي
35,4292,عطاء,الخدمات الاستهلاكية,41.4,-7.0,39.8,20.7,👀 متابعة,15.6,3.0,2.1,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.13) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🔄 ارتداد من تشبع بيع: RSI عند 40 ويتجه للصعود
36,1303,الصناعات الكهربائية,السلع الرأسمالية,15.3,-0.5,50.5,20.5,👀 متابعة,5.4,10.0,0.0,0.0,5.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.2x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.2x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
37,4100,مكة,إدارة وتطوير العقارات,77.85,-6.3,41.0,20.2,👀 متابعة,15.0,4.6,0.6,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.34) يدل على تجميع
38,4015,جمجوم فارما,الأدوية,132.8,-5.5,40.5,19.7,👀 متابعة,0.0,13.9,5.7,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
39,1321,أنابيب الشرق,المواد الأساسية,208.0,9.5,57.2,19.5,👀 متابعة,11.2,1.4,0.0,5.0,5.0,3.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
40,4019,اس ام سي للرعاية الصحية,الرعاية الصحية,15.86,-3.4,42.7,19.3,👀 متابعة,7.5,2.5,5.4,0.0,5.0,1.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.05) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
41,4263,سال,النقل,173.0,2.5,57.2,19.0,⚠️ تصريف/توزيع,0.0,12.0,5.0,12.0,5.0,15.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.4x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 🚀 اختراق فني: إغلاق فوق أعلى قمة لـ20 جلسة بحجم 0.8x المتوسط | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.53) رغم ارتفاع السعر مؤخراً
42,4320,الأندلس,إدارة وتطوير العقارات,13.9,-8.6,36.8,18.8,👀 متابعة,0.0,10.5,8.3,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.7x | 🔄 ارتداد من تشبع بيع: RSI عند 37 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
43,2170,اللجين,المواد الأساسية,27.06,-3.1,47.7,18.5,👀 متابعة,8.6,4.9,5.0,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
44,2140,أيان,الرعاية الصحية,9.17,-4.7,46.0,17.9,👀 متابعة,3.3,9.6,5.0,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
45,4310,مدينة المعرفة,إدارة وتطوير العقارات,19.96,10.6,62.0,17.8,⚠️ تصريف/توزيع,15.0,0.0,0.0,0.0,10.0,7.2,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.25) يدل على تجميع | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.4x) - ضغط بيعي
46,3007,الواحة,المواد الأساسية,2.62,-8.7,41.0,17.5,👀 متابعة,0.0,10.9,6.6,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
47,4142,كابلات الرياض,السلع الرأسمالية,104.3,-3.9,42.3,17.2,👀 متابعة,2.2,9.5,0.4,5.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x
48,7211,عزم,التطبيقات وخدمات التقنية,27.12,7.6,59.0,17.1,👀 متابعة,13.0,0.0,0.0,0.0,10.0,6.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
49,7202,سلوشنز,التطبيقات وخدمات التقنية,222.5,7.5,59.7,17.0,⚠️ تصريف/توزيع,0.0,12.0,5.0,10.0,5.0,15.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 3.2x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.30) رغم ارتفاع السعر مؤخراً
50,4070,تهامة,الإعلام والترفيه,19.08,-10.7,38.0,16.9,⚠️ تصريف/توزيع,10.8,0.0,6.1,0.0,10.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.12) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.2x) - ضغط بيعي
51,4144,رؤوم,السلع الرأسمالية,73.05,-1.3,40.8,16.7,👀 متابعة,12.8,3.2,0.7,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.07) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت)
52,4051,باعظيم,تجزئة السلع الكمالية,5.25,-5.7,27.3,16.1,👀 متابعة,11.0,2.2,2.8,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.11) يدل على تجميع | ⏳ تشبع بيع واضح: RSI عند 27 (بانتظار تأكيد الارتداد)
53,2030,المصافي,الطاقة,55.15,9.8,54.6,16.0,👀 متابعة,4.4,1.5,0.0,0.0,10.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
54,2200,أنابيب,المواد الأساسية,5.55,4.3,57.0,16.0,👀 متابعة,3.1,2.9,5.0,0.0,5.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
55,4020,العقارية,إدارة وتطوير العقارات,15.1,-3.2,41.3,15.9,👀 متابعة,1.0,9.3,0.6,5.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات
56,1323,يو سي آي سي,المواد الأساسية,25.56,-7.1,35.3,15.3,👀 متابعة,0.0,13.7,1.6,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.8x
57,7200,ام آي اس,التطبيقات وخدمات التقنية,289.4,-10.0,45.0,14.8,👀 متابعة,2.9,1.9,0.0,0.0,10.0,0.0,📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
58,2280,المراعي,إنتاج الأغذية,45.26,-6.3,33.4,14.8,👀 متابعة,5.4,2.8,6.9,0.0,0.0,0.2,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
59,4340,الراجحي ريت,الصناديق العقارية المتداولة,7.77,-1.4,38.3,14.7,👀 متابعة,9.1,1.6,7.7,0.0,0.0,3.7,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 🔄 ارتداد من تشبع بيع: RSI عند 38 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
60,4348,الخبير ريت,الصناديق العقارية المتداولة,5.59,-0.4,36.0,14.3,⚠️ تصريف/توزيع,0.0,0.1,6.4,15.0,0.0,7.3,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.4x) - ضغط بيعي
61,4335,مشاركة ريت,الصناديق العقارية المتداولة,3.24,-5.0,31.1,14.3,⚠️ تصريف/توزيع,5.8,8.0,10.6,0.0,0.0,10.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.3x | 🔄 ارتداد من تشبع بيع: RSI عند 31 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.2x) - ضغط بيعي
62,4350,الإستثمار ريت,الصناديق العقارية المتداولة,6.68,-2.1,37.4,14.2,⚠️ تصريف/توزيع,15.0,1.2,8.0,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.29) يدل على تجميع | 🔄 ارتداد من تشبع بيع: RSI عند 37 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.1x) - ضغط بيعي
63,6018,الأندية للرياضة,الخدمات الاستهلاكية,7.94,-5.9,43.5,14.2,👀 متابعة,1.1,0.1,5.2,0.0,10.0,2.3,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
64,1830,لجام للرياضة,الخدمات الاستهلاكية,76.1,-5.6,39.4,13.9,👀 متابعة,9.9,3.0,0.9,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع
65,4008,ساكو,تجزئة السلع الكمالية,17.85,-15.4,27.4,13.7,👀 متابعة,0.0,6.9,7.0,0.0,0.0,0.3,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x | 🔄 ارتداد من تشبع بيع: RSI عند 27 ويتجه للصعود | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
66,4192,السيف غاليري,تجزئة السلع الكمالية,6.17,-5.7,31.5,13.6,👀 متابعة,12.0,1.4,2.2,0.0,0.0,1.9,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.14) يدل على تجميع | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
