الترتيب,الرمز,الاسم,القطاع,السعر,التغير_20يوم_%,RSI14,الدرجة,التصنيف,تجميع_ذكي,سيولة_ذكية,تشبع_بيع_وارتداد,اختراق_فني,بنية_الاتجاه,عقوبة_تصريف,أسباب_الاختيار
11,4016,أفالون فارما,الأدوية,65.1,12.4,71.0,55.4,🚀 اختراق صاعد,11.4,17.9,0.0,16.1,10.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 5.6x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 🚀 اختراق فني: إغلاق فوق أعلى قمة لـ20 جلسة بحجم 1.5x المتوسط | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
12,4333,تعليم ريت,الصناديق العقارية المتداولة,10.54,2.5,55.6,55.0,📦 تجميع هادئ,18.0,12.0,5.0,10.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.11) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.9x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
13,2360,الفخارية,المواد الأساسية,20.72,14.5,65.9,53.6,👀 متابعة,18.6,20.0,0.0,5.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 4.2x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.4x | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
14,1111,مجموعة تداول,الخدمات المالية,136.2,13.6,70.4,53.1,👀 متابعة,20.7,17.4,0.0,10.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 4.0x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
15,7010,اس تي سي,الاتصالات,44.4,1.4,61.2,52.7,👀 متابعة,14.0,13.7,5.0,10.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.0x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
16,2150,زجاج,المواد الأساسية,39.1,6.8,70.7,52.5,👀 متابعة,17.5,20.0,5.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.22) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.8x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.9x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
17,6014,الآمار,الخدمات الاستهلاكية,41.9,12.0,59.0,52.0,👀 متابعة,30.0,7.0,5.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.23) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
18,4031,الخدمات الأرضية,النقل,27.4,0.3,52.5,50.9,📦 تجميع هادئ,28.9,12.0,0.0,10.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.22) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 8.1x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة
19,4019,اس ام سي للرعاية الصحية,الرعاية الصحية,16.15,8.4,56.4,50.2,👀 متابعة,28.2,12.0,0.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.16) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.3x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
20,6002,هرفي للأغذية,الخدمات الاستهلاكية,16.07,13.2,68.0,49.2,👀 متابعة,16.6,12.6,5.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.11) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.6x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
21,4002,المواساة,الرعاية الصحية,65.7,4.9,65.7,49.0,👀 متابعة,16.0,13.0,5.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.13) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 5.2x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
22,3091,أسمنت الجوف,المواد الأساسية,4.97,2.1,53.7,48.8,👀 متابعة,16.2,12.6,5.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.30) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.5x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
23,4260,بدجت السعودية,النقل,31.7,15.1,63.4,48.8,👀 متابعة,21.8,12.0,5.0,5.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.0x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
24,4030,البحري,الطاقة,35.3,16.7,60.9,48.0,👀 متابعة,19.8,13.2,5.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.11) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.6x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
25,7204,توبي,التطبيقات وخدمات التقنية,6.89,11.5,66.9,47.2,👀 متابعة,15.6,16.6,0.0,10.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 4.3x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
26,2381,الحفر العربية,الطاقة,94.0,14.6,70.6,46.9,👀 متابعة,15.1,16.8,0.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.17) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.1x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
27,4240,سينومي ريتيل,تجزئة السلع الكمالية,17.09,39.7,69.4,46.8,👀 متابعة,22.8,14.0,0.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.14) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.6x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
28,7020,اتحاد اتصالات,الاتصالات,66.55,6.5,67.1,46.7,👀 متابعة,22.2,14.5,0.0,5.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 16.0x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
29,4346,ميفك ريت,الصناديق العقارية المتداولة,3.35,0.6,57.2,46.7,👀 متابعة,15.1,11.6,5.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.30) يدل على تجميع | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
30,1835,تمكين,الخدمات التجارية والمهنية,48.5,-0.6,57.1,46.1,👀 متابعة,6.8,14.3,5.0,10.0,10.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 3.0x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
31,4250,جبل عمر,إدارة وتطوير العقارات,18.45,12.5,64.2,45.7,👀 متابعة,18.7,12.0,5.0,0.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.22) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.2x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
32,4192,السيف غاليري,تجزئة السلع الكمالية,6.56,-0.3,48.4,45.5,👀 متابعة,15.4,15.1,5.0,10.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.24) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.4x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة
33,2380,بترو رابغ,الطاقة,16.64,7.8,48.5,44.8,👀 متابعة,27.5,2.4,5.0,0.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.15) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
34,2223,لوبريف,المواد الأساسية,135.7,8.6,57.2,44.3,👀 متابعة,17.3,12.0,0.0,5.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.18) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.9x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
35,6004,كاتريون,الخدمات التجارية والمهنية,72.4,7.9,49.8,44.2,👀 متابعة,30.0,9.2,0.0,5.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.21) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات
36,6001,حلواني إخوان,إنتاج الأغذية,32.58,5.4,61.7,44.1,👀 متابعة,17.3,12.1,0.0,10.0,10.0,5.3,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.7x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.05) رغم ارتفاع السعر مؤخراً
37,2190,سيسكو القابضة,النقل,39.38,6.8,70.2,43.5,👀 متابعة,9.7,13.8,0.0,10.0,10.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 4.2x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
38,2180,فيبكو,المواد الأساسية,36.52,10.0,85.5,43.5,👀 متابعة,6.9,17.1,5.0,10.0,10.0,5.5,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 822235.0x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.06) رغم ارتفاع السعر مؤخراً
39,4009,السعودي الألماني الصحية,الرعاية الصحية,32.88,6.0,62.1,42.1,👀 متابعة,9.7,17.4,0.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.06) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.9x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
40,4340,الراجحي ريت,الصناديق العقارية المتداولة,8.02,-1.0,50.3,42.1,👀 متابعة,10.0,12.1,5.0,15.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد)
41,4013,سليمان الحبيب,الرعاية الصحية,238.0,1.5,59.6,42.0,👀 متابعة,16.7,15.3,5.0,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.20) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.2x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.2x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
42,1202,مبكو,المواد الأساسية,19.06,17.2,68.0,41.8,👀 متابعة,24.5,2.3,0.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
43,7202,سلوشنز,التطبيقات وخدمات التقنية,211.8,-1.0,54.0,41.7,👀 متابعة,11.5,15.1,0.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.13) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.7x | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
44,7030,زين السعودية,الاتصالات,10.48,2.0,56.9,41.5,👀 متابعة,12.9,13.6,0.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.4x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
45,4090,طيبة,إدارة وتطوير العقارات,18.72,4.0,58.5,41.4,👀 متابعة,14.4,12.0,0.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.16) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.0x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
46,1320,أنابيب السعودية,المواد الأساسية,51.4,8.5,62.5,41.3,👀 متابعة,11.3,19.9,0.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.8x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.8x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
47,7211,عزم,التطبيقات وخدمات التقنية,26.0,20.6,83.0,40.7,👀 متابعة,12.0,13.7,0.0,10.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 4.1x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
48,1214,شاكر,السلع الرأسمالية,12.21,-7.6,47.6,40.6,👀 متابعة,18.6,12.0,5.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 5.0x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
49,2290,ينساب,المواد الأساسية,34.04,12.0,66.3,40.1,👀 متابعة,16.2,13.9,0.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.2x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
50,6090,جازادكو,إنتاج الأغذية,8.36,0.7,55.7,40.0,📦 تجميع هادئ,18.0,12.0,0.0,5.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 4.8x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
